UniqueID_v2,ni_total,nt_total,nt_ti_stenocold,nt_ti_cold,nt_ti_cool,nt_ti_warm,nt_ti_stenowarm,nt_ti_eury,nt_ti_cowa,nt_ti_na,nt_ti_stenocold_cold,nt_ti_stenocold_cold_cool,nt_ti_cowa_warm_stenowarm,nt_ti_warm_stenowarm,pi_ti_stenocold,pi_ti_cold,pi_ti_cool,pi_ti_warm,pi_ti_stenowarm,pi_ti_eury,pi_ti_cowa,pi_ti_na,pi_ti_stenocold_cold,pi_ti_stenocold_cold_cool,pi_ti_cowa_warm_stenowarm,pi_ti_warm_stenowarm,pt_ti_stenocold,pt_ti_cold,pt_ti_cool,pt_ti_warm,pt_ti_stenowarm,pt_ti_eury,pt_ti_cowa,pt_ti_na,pt_ti_stenocold_cold,pt_ti_stenocold_cold_cool,pt_ti_cowa_warm_stenowarm,pt_ti_warm_stenowarm
SampOD_5814_1,519,65,0,7,26,7,0,15,10,0,7,33,17,7,0,2.504816956,44.70134875,5.973025048,0,36.6088632,10.21194605,0,2.504816956,47.2061657,16.1849711,5.973025048,0,10.76923077,40,10.76923077,0,23.07692308,15.38461538,0,10.76923077,50.76923077,26.15384615,10.76923077
SampOD_5822_1,566,48,1,1,18,8,0,10,10,0,2,20,18,8,0.176678445,0.176678445,20.67137809,20.3180212,0,19.25795053,39.39929329,0,0.35335689,21.02473498,59.71731449,20.3180212,2.083333333,2.083333333,37.5,16.66666667,0,20.83333333,20.83333333,0,4.166666667,41.66666667,37.5,16.66666667
SampOD_5825_1,529,53,2,3,22,6,0,12,8,0,5,27,14,6,16.63516068,1.701323251,30.05671078,4.536862004,0,15.31190926,31.75803403,0,18.33648393,48.39319471,36.29489603,4.536862004,3.773584906,5.660377358,41.50943396,11.32075472,0,22.64150943,15.09433962,0,9.433962264,50.94339623,26.41509434,11.32075472
SampOD_5826_1,700,29,0,0,0,11,7,5,1,5,0,0,19,18,0,0,0,48.57142857,41,7,1.714285714,1.714285714,0,0,91.28571429,89.57142857,0,0,0,37.93103448,24.13793103,17.24137931,3.448275862,17.24137931,0,0,65.51724138,62.06896552
SampOD_5832_1,530,63,0,4,19,10,0,16,13,1,4,23,23,10,0,0.754716981,40.18867925,10,0,27.73584906,19.24528302,2.075471698,0.754716981,40.94339623,29.24528302,10,0,6.349206349,30.15873016,15.87301587,0,25.3968254,20.63492063,1.587301587,6.349206349,36.50793651,36.50793651,15.87301587
SampOD_5836_1,582,32,0,0,10,7,1,6,7,1,0,10,15,8,0,0,31.09965636,12.37113402,0.171821306,31.27147766,24.91408935,0.171821306,0,31.09965636,37.45704467,12.54295533,0,0,31.25,21.875,3.125,18.75,21.875,3.125,0,31.25,46.875,25
SampOD_5837_1,564,47,0,2,20,6,0,8,11,0,2,22,17,6,0,0.354609929,50.53191489,12.23404255,0,12.41134752,24.46808511,0,0.354609929,50.88652482,36.70212766,12.23404255,0,4.255319149,42.55319149,12.76595745,0,17.0212766,23.40425532,0,4.255319149,46.80851064,36.17021277,12.76595745
SampOD_5838_1,493,42,0,0,11,14,1,8,6,2,0,11,21,15,0,0,17.84989858,19.87829615,13.9959432,13.18458418,34.48275862,0.60851927,0,17.84989858,68.35699797,33.87423935,0,0,26.19047619,33.33333333,2.380952381,19.04761905,14.28571429,4.761904762,0,26.19047619,50,35.71428571
SampOD_5839_1,714,50,0,5,20,6,0,11,8,0,5,25,14,6,0,1.400560224,37.81512605,14.42577031,0,18.06722689,28.29131653,0,1.400560224,39.21568627,42.71708683,14.42577031,0,10,40,12,0,22,16,0,10,50,28,12
SampOD_5843_1,482,59,0,7,26,6,0,8,12,0,7,33,18,6,0,6.846473029,35.26970954,16.80497925,0,23.65145228,17.42738589,0,6.846473029,42.11618257,34.23236515,16.80497925,0,11.86440678,44.06779661,10.16949153,0,13.55932203,20.33898305,0,11.86440678,55.93220339,30.50847458,10.16949153
SampOD_5845_1,524,51,0,4,22,6,0,9,10,0,4,26,16,6,0,4.961832061,27.29007634,6.297709924,0,25.57251908,35.8778626,0,4.961832061,32.2519084,42.17557252,6.297709924,0,7.843137255,43.1372549,11.76470588,0,17.64705882,19.60784314,0,7.843137255,50.98039216,31.37254902,11.76470588
SampOD_5847_1,467,53,0,1,17,9,1,16,8,1,1,18,18,10,0,0.214132762,16.4882227,13.0620985,1.927194861,36.18843683,31.90578158,0.214132762,0.214132762,16.70235546,46.89507495,14.98929336,0,1.886792453,32.0754717,16.98113208,1.886792453,30.18867925,15.09433962,1.886792453,1.886792453,33.96226415,33.96226415,18.86792453
SampOD_5849_1,566,46,0,2,16,5,0,14,6,3,2,18,11,5,0,11.66077739,16.60777385,10.42402827,0,55.30035336,5.300353357,0.706713781,11.66077739,28.26855124,15.72438163,10.42402827,0,4.347826087,34.7826087,10.86956522,0,30.43478261,13.04347826,6.52173913,4.347826087,39.13043478,23.91304348,10.86956522
SampOD_5855_1,543,42,0,1,18,6,0,9,8,0,1,19,14,6,0,0.368324125,27.99263352,19.33701657,0,23.94106814,28.36095764,0,0.368324125,28.36095764,47.69797422,19.33701657,0,2.380952381,42.85714286,14.28571429,0,21.42857143,19.04761905,0,2.380952381,45.23809524,33.33333333,14.28571429
SampOD_5856_1,569,36,3,8,12,0,0,12,1,0,11,23,1,0,1.230228471,21.96836555,52.5483304,0,0,23.7258348,0.527240773,0,23.19859402,75.74692443,0.527240773,0,8.333333333,22.22222222,33.33333333,0,0,33.33333333,2.777777778,0,30.55555556,63.88888889,2.777777778,0
SampOD_5857_1,613,40,0,2,11,8,1,8,9,1,2,13,18,9,0,0.326264274,5.709624796,5.872756933,0.326264274,74.8776509,12.72430669,0.163132137,0.326264274,6.03588907,18.9233279,6.199021207,0,5,27.5,20,2.5,20,22.5,2.5,5,32.5,45,22.5
SampOD_5859_1,501,46,0,1,18,6,1,9,11,0,1,19,18,7,0,7.584830339,18.96207585,30.13972056,0.199600798,18.56287425,24.5508982,0,7.584830339,26.54690619,54.89021956,30.33932136,0,2.173913043,39.13043478,13.04347826,2.173913043,19.56521739,23.91304348,0,2.173913043,41.30434783,39.13043478,15.2173913
SampOD_5860_1,554,44,0,2,16,8,1,8,9,0,2,18,18,9,0,0.36101083,17.32851986,46.02888087,0.541516245,15.34296029,20.39711191,0,0.36101083,17.68953069,66.96750903,46.57039711,0,4.545454545,36.36363636,18.18181818,2.272727273,18.18181818,20.45454545,0,4.545454545,40.90909091,40.90909091,20.45454545
SampOD_5861_1,502,56,0,4,26,6,0,10,10,0,4,30,16,6,0,1.992031873,25.69721116,4.780876494,0,54.38247012,13.14741036,0,1.992031873,27.68924303,17.92828685,4.780876494,0,7.142857143,46.42857143,10.71428571,0,17.85714286,17.85714286,0,7.142857143,53.57142857,28.57142857,10.71428571
SampOD_5863_1,574,46,0,0,3,17,10,11,4,1,0,3,31,27,0,0,10.10452962,44.07665505,20.03484321,21.42857143,4.181184669,0.174216028,0,10.10452962,68.29268293,64.11149826,0,0,6.52173913,36.95652174,21.73913043,23.91304348,8.695652174,2.173913043,0,6.52173913,67.39130435,58.69565217
SampOD_5864_1,509,48,2,5,17,6,0,8,9,1,7,24,15,6,0.589390963,10.01964637,30.84479371,7.662082515,0,31.63064833,19.05697446,0.196463654,10.60903733,41.45383104,26.71905697,7.662082515,4.166666667,10.41666667,35.41666667,12.5,0,16.66666667,18.75,2.083333333,14.58333333,50,31.25,12.5
SampOD_5865_1,544,41,3,4,17,1,0,9,6,1,7,24,7,1,2.757352941,19.30147059,34.74264706,1.470588235,0,34.19117647,7.352941176,0.183823529,22.05882353,56.80147059,8.823529412,1.470588235,7.317073171,9.756097561,41.46341463,2.43902439,0,21.95121951,14.63414634,2.43902439,17.07317073,58.53658537,17.07317073,2.43902439
SampOD_5866_1,547,63,1,10,31,2,0,10,9,0,11,42,11,2,0.365630713,6.581352834,50.45703839,2.193784278,0,30.89579525,9.506398537,0,6.946983547,57.40402194,11.70018282,2.193784278,1.587301587,15.87301587,49.20634921,3.174603175,0,15.87301587,14.28571429,0,17.46031746,66.66666667,17.46031746,3.174603175
SampOD_5868_1,555,63,0,6,24,8,0,10,15,0,6,30,23,8,0,1.801801802,30.99099099,5.405405405,0,18.37837838,43.42342342,0,1.801801802,32.79279279,48.82882883,5.405405405,0,9.523809524,38.0952381,12.6984127,0,15.87301587,23.80952381,0,9.523809524,47.61904762,36.50793651,12.6984127
SampOD_5870_1,567,37,0,1,11,6,1,11,6,1,1,12,13,7,0,0.881834215,18.8712522,20.63492063,0.176366843,40.21164021,18.8712522,0.352733686,0.881834215,19.75308642,39.68253968,20.81128748,0,2.702702703,29.72972973,16.21621622,2.702702703,29.72972973,16.21621622,2.702702703,2.702702703,32.43243243,35.13513514,18.91891892
SampOD_5871_1,510,43,1,5,16,4,0,12,5,0,6,22,9,4,0.784313725,1.764705882,59.21568627,2.941176471,0,29.80392157,5.490196078,0,2.549019608,61.76470588,8.431372549,2.941176471,2.325581395,11.62790698,37.20930233,9.302325581,0,27.90697674,11.62790698,0,13.95348837,51.1627907,20.93023256,9.302325581
SampOD_5872_1,580,43,0,4,12,9,0,8,10,0,4,16,19,9,0,0.862068966,25,19.31034483,0,30.86206897,23.96551724,0,0.862068966,25.86206897,43.27586207,19.31034483,0,9.302325581,27.90697674,20.93023256,0,18.60465116,23.25581395,0,9.302325581,37.20930233,44.18604651,20.93023256
SampOD_5873_1,595,45,0,2,15,8,0,10,10,0,2,17,18,8,0,1.512605042,29.74789916,14.45378151,0,8.907563025,45.37815126,0,1.512605042,31.2605042,59.83193277,14.45378151,0,4.444444444,33.33333333,17.77777778,0,22.22222222,22.22222222,0,4.444444444,37.77777778,40,17.77777778
SampOD_5874_1,585,36,0,1,8,9,0,10,8,0,1,9,17,9,0,0.512820513,19.14529915,14.52991453,0,39.82905983,25.98290598,0,0.512820513,19.65811966,40.51282051,14.52991453,0,2.777777778,22.22222222,25,0,27.77777778,22.22222222,0,2.777777778,25,47.22222222,25
SampOD_5875_1,1197,54,3,9,23,3,0,11,4,1,12,35,7,3,0.334168755,28.48788638,42.02172097,3.50877193,0,23.30827068,1.670843776,0.66833751,28.82205514,70.84377611,5.179615706,3.50877193,5.555555556,16.66666667,42.59259259,5.555555556,0,20.37037037,7.407407407,1.851851852,22.22222222,64.81481481,12.96296296,5.555555556
SampOD_5876_1,471,48,0,0,17,10,0,13,8,0,0,17,18,10,0,0,13.80042463,14.64968153,0,34.18259023,37.36730361,0,0,13.80042463,52.01698514,14.64968153,0,0,35.41666667,20.83333333,0,27.08333333,16.66666667,0,0,35.41666667,37.5,20.83333333
SampOD_5877_1,920,73,2,11,28,7,0,21,3,1,13,41,10,7,1.630434783,8.260869565,58.04347826,3.804347826,0,27.7173913,0.434782609,0.108695652,9.891304348,67.93478261,4.239130435,3.804347826,2.739726027,15.06849315,38.35616438,9.589041096,0,28.76712329,4.109589041,1.369863014,17.80821918,56.16438356,13.69863014,9.589041096
SampOD_5880_1,501,51,1,2,20,8,0,14,5,1,3,23,13,8,0.199600798,0.399201597,27.94411178,2.594810379,0,47.30538922,21.35728543,0.199600798,0.598802395,28.54291417,23.95209581,2.594810379,1.960784314,3.921568627,39.21568627,15.68627451,0,27.45098039,9.803921569,1.960784314,5.882352941,45.09803922,25.49019608,15.68627451
SampOD_5881_1,536,53,0,0,11,17,3,11,10,1,0,11,30,20,0,0,24.06716418,30.78358209,5.410447761,29.47761194,10.07462687,0.186567164,0,24.06716418,46.26865672,36.19402985,0,0,20.75471698,32.0754717,5.660377358,20.75471698,18.86792453,1.886792453,0,20.75471698,56.60377358,37.73584906
SampOD_5882_1,579,44,0,0,16,6,0,13,9,0,0,16,15,6,0,0,26.59758204,16.40759931,0,18.3074266,38.68739206,0,0,26.59758204,55.09499136,16.40759931,0,0,36.36363636,13.63636364,0,29.54545455,20.45454545,0,0,36.36363636,34.09090909,13.63636364
SampOD_5884_1,509,57,0,5,24,4,0,10,13,1,5,29,17,4,0,6.286836935,27.11198428,3.929273084,0,14.93123772,47.54420432,0.196463654,6.286836935,33.39882122,51.47347741,3.929273084,0,8.771929825,42.10526316,7.01754386,0,17.54385965,22.80701754,1.754385965,8.771929825,50.87719298,29.8245614,7.01754386
SampOD_5885_1,617,64,0,1,16,19,4,16,8,0,1,17,31,23,0,0.162074554,31.9286872,29.01134522,1.782820097,30.79416532,6.320907618,0,0.162074554,32.09076175,37.11507293,30.79416532,0,1.5625,25,29.6875,6.25,25,12.5,0,1.5625,26.5625,48.4375,35.9375
SampOD_5887_1,526,56,0,3,24,9,0,9,11,0,3,27,20,9,0,3.231939163,34.60076046,10.45627376,0,21.86311787,29.84790875,0,3.231939163,37.83269962,40.30418251,10.45627376,0,5.357142857,42.85714286,16.07142857,0,16.07142857,19.64285714,0,5.357142857,48.21428571,35.71428571,16.07142857
SampOD_5888_1,610,49,1,2,21,7,0,9,9,0,3,24,16,7,0.163934426,1.147540984,41.47540984,19.18032787,0,15.57377049,22.45901639,0,1.31147541,42.78688525,41.63934426,19.18032787,2.040816327,4.081632653,42.85714286,14.28571429,0,18.36734694,18.36734694,0,6.12244898,48.97959184,32.65306122,14.28571429
SampOD_5890_1,533,41,1,2,16,5,0,9,8,0,3,19,13,5,0.750469043,0.938086304,33.77110694,13.13320826,0,38.2739212,13.13320826,0,1.688555347,35.45966229,26.26641651,13.13320826,2.43902439,4.87804878,39.02439024,12.19512195,0,21.95121951,19.51219512,0,7.317073171,46.34146341,31.70731707,12.19512195
SampOD_5894_1,523,58,0,1,20,11,0,17,9,0,1,21,20,11,0,0.191204589,19.50286807,14.91395793,0,25.62141491,39.77055449,0,0.191204589,19.69407266,54.68451243,14.91395793,0,1.724137931,34.48275862,18.96551724,0,29.31034483,15.51724138,0,1.724137931,36.20689655,34.48275862,18.96551724
SampOD_5896_1,605,55,0,1,17,9,0,21,7,0,1,18,16,9,0,0.165289256,26.28099174,13.88429752,0,43.30578512,16.36363636,0,0.165289256,26.44628099,30.24793388,13.88429752,0,1.818181818,30.90909091,16.36363636,0,38.18181818,12.72727273,0,1.818181818,32.72727273,29.09090909,16.36363636
SampOD_5899_1,587,37,1,1,15,9,0,3,8,0,2,17,17,9,0.170357751,0.170357751,7.666098807,6.473594549,0,64.39522998,21.12436116,0,0.340715503,8.00681431,27.59795571,6.473594549,2.702702703,2.702702703,40.54054054,24.32432432,0,8.108108108,21.62162162,0,5.405405405,45.94594595,45.94594595,24.32432432
SampOD_5901_1,555,37,1,2,20,3,0,7,4,0,3,23,7,3,0.720720721,5.585585586,23.6036036,13.87387387,0,40.54054054,15.67567568,0,6.306306306,29.90990991,29.54954955,13.87387387,2.702702703,5.405405405,54.05405405,8.108108108,0,18.91891892,10.81081081,0,8.108108108,62.16216216,18.91891892,8.108108108
SampOD_5902_1,523,51,0,1,9,13,1,18,8,1,1,10,22,14,0,0.382409178,5.162523901,30.59273423,4.971319312,47.22753346,11.47227533,0.191204589,0.382409178,5.544933078,47.03632887,35.56405354,0,1.960784314,17.64705882,25.49019608,1.960784314,35.29411765,15.68627451,1.960784314,1.960784314,19.60784314,43.1372549,27.45098039
SampOD_5905_1,526,41,0,2,12,10,0,6,11,0,2,14,21,10,0,0.380228137,9.125475285,8.745247148,0,48.09885932,33.65019011,0,0.380228137,9.505703422,42.39543726,8.745247148,0,4.87804878,29.26829268,24.3902439,0,14.63414634,26.82926829,0,4.87804878,34.14634146,51.2195122,24.3902439
SampOD_5907_1,520,57,1,2,25,9,0,10,9,1,3,28,18,9,0.192307692,3.461538462,56.34615385,6.538461538,0,17.69230769,15.57692308,0.192307692,3.653846154,60,22.11538462,6.538461538,1.754385965,3.50877193,43.85964912,15.78947368,0,17.54385965,15.78947368,1.754385965,5.263157895,49.12280702,31.57894737,15.78947368
SampOD_5908_1,532,44,1,4,15,8,0,10,6,0,5,20,14,8,0.187969925,2.631578947,23.68421053,8.270676692,0,48.4962406,16.72932331,0,2.819548872,26.5037594,25,8.270676692,2.272727273,9.090909091,34.09090909,18.18181818,0,22.72727273,13.63636364,0,11.36363636,45.45454545,31.81818182,18.18181818
SampOD_5911_1,261,48,0,4,22,7,0,5,10,0,4,26,17,7,0,4.980842912,43.67816092,5.363984674,0,14.94252874,31.03448276,0,4.980842912,48.65900383,36.39846743,5.363984674,0,8.333333333,45.83333333,14.58333333,0,10.41666667,20.83333333,0,8.333333333,54.16666667,35.41666667,14.58333333
SampOD_5912_1,520,45,0,2,12,10,0,12,9,0,2,14,19,10,0,0.769230769,13.26923077,10.19230769,0,32.5,43.26923077,0,0.769230769,14.03846154,53.46153846,10.19230769,0,4.444444444,26.66666667,22.22222222,0,26.66666667,20,0,4.444444444,31.11111111,42.22222222,22.22222222
SampOD_5914_1,539,67,0,3,19,17,1,17,9,1,3,22,27,18,0,3.896103896,11.50278293,31.72541744,0.185528757,21.89239332,30.6122449,0.185528757,3.896103896,15.39888683,62.52319109,31.9109462,0,4.47761194,28.35820896,25.37313433,1.492537313,25.37313433,13.43283582,1.492537313,4.47761194,32.8358209,40.29850746,26.86567164
SampOD_5915_1,552,50,0,0,6,16,8,10,5,5,0,6,29,24,0,0,10.6884058,39.49275362,21.01449275,21.37681159,5.253623188,2.173913043,0,10.6884058,65.76086957,60.50724638,0,0,12,32,16,20,10,10,0,12,58,48
SampOD_5916_1,523,41,0,1,13,10,0,9,8,0,1,14,18,10,0,0.191204589,12.61950287,37.8585086,0,28.68068834,20.6500956,0,0.191204589,12.81070746,58.50860421,37.8585086,0,2.43902439,31.70731707,24.3902439,0,21.95121951,19.51219512,0,2.43902439,34.14634146,43.90243902,24.3902439
SampOD_5919_1,521,46,3,5,18,4,0,9,7,0,8,26,11,4,1.343570058,7.101727447,47.02495202,6.717850288,0,23.41650672,14.39539347,0,8.445297505,55.47024952,21.11324376,6.717850288,6.52173913,10.86956522,39.13043478,8.695652174,0,19.56521739,15.2173913,0,17.39130435,56.52173913,23.91304348,8.695652174
SampOD_5920_1,487,60,0,4,22,11,0,12,10,1,4,26,21,11,0,1.026694045,18.48049281,10.67761807,0,18.89117043,50.71868583,0.205338809,1.026694045,19.50718686,61.3963039,10.67761807,0,6.666666667,36.66666667,18.33333333,0,20,16.66666667,1.666666667,6.666666667,43.33333333,35,18.33333333
SampOD_5921_1,504,47,6,8,19,2,0,9,3,0,14,33,5,2,25.5952381,7.53968254,22.81746032,9.126984127,0,31.54761905,3.373015873,0,33.13492063,55.95238095,12.5,9.126984127,12.76595745,17.0212766,40.42553191,4.255319149,0,19.14893617,6.382978723,0,29.78723404,70.21276596,10.63829787,4.255319149
SampOD_5923_1,529,38,8,8,13,1,0,8,0,0,16,29,1,1,35.34971645,16.8241966,16.25708885,0.189035917,0,31.37996219,0,0,52.17391304,68.43100189,0.189035917,0.189035917,21.05263158,21.05263158,34.21052632,2.631578947,0,21.05263158,0,0,42.10526316,76.31578947,2.631578947,2.631578947
SampOD_5924_1,157,22,0,0,3,8,3,4,4,0,0,3,15,11,0,0,5.732484076,59.23566879,5.732484076,9.554140127,19.74522293,0,0,5.732484076,84.7133758,64.96815287,0,0,13.63636364,36.36363636,13.63636364,18.18181818,18.18181818,0,0,13.63636364,68.18181818,50
SampOD_5926_1,466,65,2,6,25,7,0,16,8,1,8,33,15,7,2.789699571,4.721030043,18.24034335,15.66523605,0,55.15021459,3.21888412,0.214592275,7.510729614,25.75107296,18.88412017,15.66523605,3.076923077,9.230769231,38.46153846,10.76923077,0,24.61538462,12.30769231,1.538461538,12.30769231,50.76923077,23.07692308,10.76923077
SampOD_5927_1,648,29,0,0,0,16,5,5,2,1,0,0,23,21,0,0,0,15.12345679,59.56790123,22.06790123,3.086419753,0.154320988,0,0,77.77777778,74.69135802,0,0,0,55.17241379,17.24137931,17.24137931,6.896551724,3.448275862,0,0,79.31034483,72.4137931
SampOD_5928_1,578,33,0,1,3,15,0,7,6,1,1,4,21,15,0,2.249134948,1.557093426,57.61245675,0,31.31487889,5.882352941,1.384083045,2.249134948,3.806228374,63.49480969,57.61245675,0,3.03030303,9.090909091,45.45454545,0,21.21212121,18.18181818,3.03030303,3.03030303,12.12121212,63.63636364,45.45454545
SampOD_5929_1,616,51,7,4,20,3,0,14,2,1,11,31,5,3,24.02597403,4.87012987,24.51298701,4.87012987,0,41.23376623,0.324675325,0.162337662,28.8961039,53.40909091,5.194805195,4.87012987,13.7254902,7.843137255,39.21568627,5.882352941,0,27.45098039,3.921568627,1.960784314,21.56862745,60.78431373,9.803921569,5.882352941
SampOD_5930_1,589,27,0,0,1,11,5,8,1,1,0,1,17,16,0,0,10.18675722,28.01358234,4.074702886,51.78268251,4.244482173,1.697792869,0,10.18675722,36.3327674,32.08828523,0,0,3.703703704,40.74074074,18.51851852,29.62962963,3.703703704,3.703703704,0,3.703703704,62.96296296,59.25925926
SampOD_5931_1,622,35,0,0,0,18,6,7,1,3,0,0,25,24,0,0,0,35.85209003,30.7073955,21.70418006,7.234726688,4.501607717,0,0,73.79421222,66.55948553,0,0,0,51.42857143,17.14285714,20,2.857142857,8.571428571,0,0,71.42857143,68.57142857
SampOD_5932_1,530,57,0,6,24,5,0,9,13,0,6,30,18,5,0,1.698113208,42.26415094,13.77358491,0,15.09433962,27.16981132,0,1.698113208,43.96226415,40.94339623,13.77358491,0,10.52631579,42.10526316,8.771929825,0,15.78947368,22.80701754,0,10.52631579,52.63157895,31.57894737,8.771929825
SampOD_5935_1,583,36,0,0,3,15,4,11,3,0,0,3,22,19,0,0,11.4922813,14.0651801,9.433962264,52.14408233,12.864494,0,0,11.4922813,36.36363636,23.49914237,0,0,8.333333333,41.66666667,11.11111111,30.55555556,8.333333333,0,0,8.333333333,61.11111111,52.77777778
SampOD_5940_1,504,55,6,11,15,2,0,16,1,4,17,32,3,2,5.158730159,20.63492063,10.51587302,0.793650794,0,55.35714286,0.198412698,7.341269841,25.79365079,36.30952381,0.992063492,0.793650794,10.90909091,20,27.27272727,3.636363636,0,29.09090909,1.818181818,7.272727273,30.90909091,58.18181818,5.454545455,3.636363636
SampOD_5944_1,550,52,1,2,22,7,0,12,8,0,3,25,15,7,0.181818182,0.363636364,20.18181818,12,0,60.90909091,6.363636364,0,0.545454545,20.72727273,18.36363636,12,1.923076923,3.846153846,42.30769231,13.46153846,0,23.07692308,15.38461538,0,5.769230769,48.07692308,28.84615385,13.46153846
SampOD_5945_1,565,32,0,0,0,15,8,7,1,1,0,0,24,23,0,0,0,24.24778761,22.65486726,18.05309735,34.51327434,0.530973451,0,0,81.4159292,46.90265487,0,0,0,46.875,25,21.875,3.125,3.125,0,0,75,71.875
SampOD_5946_1,597,30,0,0,0,15,5,8,1,1,0,0,21,20,0,0,0,16.58291457,23.45058626,24.62311558,35.1758794,0.167504188,0,0,75.20938023,40.03350084,0,0,0,50,16.66666667,26.66666667,3.333333333,3.333333333,0,0,70,66.66666667
SampOD_5947_1,531,45,0,0,14,13,0,8,8,2,0,14,21,13,0,0,11.86440678,30.50847458,0,36.15819209,21.09227872,0.376647834,0,11.86440678,51.6007533,30.50847458,0,0,31.11111111,28.88888889,0,17.77777778,17.77777778,4.444444444,0,31.11111111,46.66666667,28.88888889
SampOD_5948_1,586,50,0,1,12,16,2,11,6,2,1,13,24,18,0,0.170648464,25.08532423,43.3447099,0.853242321,23.20819113,4.09556314,3.242320819,0.170648464,25.2559727,48.29351536,44.19795222,0,2,24,32,4,22,12,4,2,26,48,36
SampOD_5949_1,550,46,1,2,16,10,0,7,9,1,3,19,19,10,0.181818182,0.545454545,20.90909091,17.81818182,0,42.72727273,17.63636364,0.181818182,0.727272727,21.63636364,35.45454545,17.81818182,2.173913043,4.347826087,34.7826087,21.73913043,0,15.2173913,19.56521739,2.173913043,6.52173913,41.30434783,41.30434783,21.73913043
SampOD_5950_1,540,46,0,0,3,23,7,10,2,1,0,3,32,30,0,0,1.666666667,43.51851852,12.77777778,32.77777778,9.074074074,0.185185185,0,1.666666667,65.37037037,56.2962963,0,0,6.52173913,50,15.2173913,21.73913043,4.347826087,2.173913043,0,6.52173913,69.56521739,65.2173913
SampOD_5951_1,568,40,0,3,17,3,0,8,9,0,3,20,12,3,0,1.936619718,43.83802817,26.76056338,0,15.84507042,11.61971831,0,1.936619718,45.77464789,38.38028169,26.76056338,0,7.5,42.5,7.5,0,20,22.5,0,7.5,50,30,7.5
SampOD_5952_1,523,40,0,4,14,3,0,13,5,1,4,18,8,3,0,5.927342256,33.26959847,3.632887189,0,31.73996176,25.23900574,0.191204589,5.927342256,39.19694073,28.87189293,3.632887189,0,10,35,7.5,0,32.5,12.5,2.5,10,45,20,7.5
SampOD_5953_1,641,63,1,7,22,9,0,15,9,0,8,30,18,9,0.780031201,3.276131045,30.57722309,6.24024961,0,45.24180967,13.88455538,0,4.056162246,34.63338534,20.12480499,6.24024961,1.587301587,11.11111111,34.92063492,14.28571429,0,23.80952381,14.28571429,0,12.6984127,47.61904762,28.57142857,14.28571429
SampOD_5960_1,583,43,0,2,10,13,0,13,4,1,2,12,17,13,0,1.54373928,21.61234991,52.31560892,0,16.12349914,7.890222985,0.51457976,1.54373928,23.15608919,60.2058319,52.31560892,0,4.651162791,23.25581395,30.23255814,0,30.23255814,9.302325581,2.325581395,4.651162791,27.90697674,39.53488372,30.23255814
SampOD_5961_1,488,46,0,0,8,13,5,12,8,0,0,8,26,18,0,0,12.09016393,38.52459016,4.713114754,20.90163934,23.7704918,0,0,12.09016393,67.00819672,43.23770492,0,0,17.39130435,28.26086957,10.86956522,26.08695652,17.39130435,0,0,17.39130435,56.52173913,39.13043478
SampOD_5963_1,726,55,0,1,19,6,0,17,11,1,1,20,17,6,0,0.550964187,34.43526171,11.57024793,0,38.84297521,14.46280992,0.137741047,0.550964187,34.9862259,26.03305785,11.57024793,0,1.818181818,34.54545455,10.90909091,0,30.90909091,20,1.818181818,1.818181818,36.36363636,30.90909091,10.90909091
SampOD_5966_1,527,58,1,5,26,5,0,16,4,1,6,32,9,5,0.379506641,12.33396584,47.62808349,16.88804554,0,21.25237192,1.138519924,0.379506641,12.71347249,60.34155598,18.02656546,16.88804554,1.724137931,8.620689655,44.82758621,8.620689655,0,27.5862069,6.896551724,1.724137931,10.34482759,55.17241379,15.51724138,8.620689655
